"Obs","male","xeduc","raceeth","marstat","pcincQ","ksaimeQ","year","_TYPE_","_PAGE_","_TABLE_","pctoti_Mean","pcssb_Mean","pcSSI_Mean","pcinci_Mean","pcdbinc_Mean","pcearn_Mean","pcimpr_Mean","pcNotModel_Mean","pcothinc_Mean","xssb_Mean","xsssb_Mean","xearn_Mean","xsern_Mean","pcNetTOTI_Mean","pcNetCensusIncome_Mean","pcfedtax_Mean","pcstatetax_Mean","pcFICAtax_Mean","pcHItax_Mean","pcMedicareSurtax_Mean","MedicareBPremium_Mean","MedicareDPremium_Mean","PCCENSUSINCOME_Mean","pcdeltaIRA_Mean","pcint_Mean","pcdiv_Mean","pcrentinc_Mean","hpctoti_Mean","hpcssb_Mean","hpcSSI_Mean","hpcinci_Mean","hpcdbinc_Mean","hpcearn_Mean","hpcimpr_Mean","hpcNotModel_Mean","hpcothinc_Mean","hxssb_Mean","hxsssb_Mean","hxearn_Mean","hxsern_Mean","hpcNetTOTI_Mean","hpcNetCENSUSincome_Mean","hpcfedtax_Mean","hpcstatetax_Mean","hpcFICAtax_Mean","hpcHItax_Mean","hpcMedicareSurtax_Mean","hMedicareBpremium_Mean","hMedicareDpremium_Mean","hpcCensusIncome_Mean","hpcdeltaIRA_Mean","hpcint_Mean","hpcdiv_Mean","hpcrentinc_Mean"
"186",".",".",".","Divorced",".",".",2065,0001001,4,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99198,0.86287,0.02024,0.92934,0.15451,0.30405,0.58709,0.08117,0.19729,0.86287,0.00000,0.30405,0.00000,1,0.99924,0.42552,0.31551,0.29756,0.29756,0.25248,0.95053,0.75095,0.97861,0.45588,0.43927,0.21772,0.05500
"187",".",".",".","Single",".",".",2015,0001001,5,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99473,0.70592,0.11521,0.84751,0.34794,0.30216,0.40343,0.06621,0.27398,0.70592,0.00000,0.30216,0.00000,1,1.00000,0.38208,0.30945,0.26807,0.26807,0.01507,0.94512,0.73996,0.96597,0.17893,0.37809,0.20393,0.04405
"188",".",".",".","Single",".",".",2025,0001001,5,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99478,0.75527,0.07900,0.88654,0.30035,0.32759,0.39472,0.07309,0.28887,0.75527,0.00000,0.32759,0.00000,1,1.00000,0.38845,0.30281,0.30776,0.30776,0.03761,0.93909,0.73338,0.96798,0.23806,0.39571,0.20053,0.04420
"189",".",".",".","Single",".",".",2035,0001001,5,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99647,0.79263,0.06827,0.89760,0.26814,0.30977,0.39234,0.07510,0.28414,0.79263,0.00000,0.30977,0.00000,1,0.99929,0.38864,0.29385,0.29023,0.29023,0.05626,0.95253,0.74396,0.96634,0.32416,0.40129,0.21022,0.05532
"190",".",".",".","Single",".",".",2045,0001001,5,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99382,0.80877,0.05817,0.89456,0.22832,0.28740,0.36321,0.07181,0.28795,0.80877,0.00000,0.28740,0.00000,1,0.99909,0.37066,0.28013,0.26322,0.26322,0.08925,0.95310,0.74041,0.96710,0.35430,0.39411,0.20250,0.05326
"191",".",".",".","Single",".",".",2055,0001001,5,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99412,0.80253,0.04719,0.89327,0.16186,0.28902,0.35580,0.07351,0.28950,0.80253,0.00000,0.28902,0.00000,1,0.99824,0.37488,0.27891,0.26638,0.26638,0.15113,0.94252,0.74317,0.96777,0.35106,0.38355,0.19303,0.05116
"192",".",".",".","Single",".",".",2065,0001001,5,7,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99385,0.81635,0.03845,0.89068,0.12828,0.27656,0.35320,0.06792,0.28310,0.81635,0.00000,0.27656,0.00000,1,0.99910,0.38190,0.28284,0.25618,0.25618,0.22068,0.94823,0.74946,0.96937,0.38421,0.40433,0.20748,0.04960
"193",".",".",".",".",".",".",2015,0000001,1,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98988,0.83922,0.03424,0.92957,0.48066,0.41345,0.79822,0.09264,0.16406,0.79509,0.39482,0.30553,0.22701,1,0.99983,0.49987,0.39323,0.27673,0.27673,0.02426,0.91937,0.72568,0.98393,0.34100,0.47276,0.28817,0.08283
"194",".",".",".",".",".",".",2025,0000001,1,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98955,0.85450,0.02717,0.93867,0.45545,0.43037,0.79548,0.09192,0.16828,0.81168,0.41184,0.31915,0.22740,1,0.99968,0.53048,0.39805,0.29679,0.29679,0.05262,0.92099,0.72979,0.98407,0.44009,0.47207,0.28168,0.08140
"195",".",".",".",".",".",".",2035,0000001,1,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99103,0.87156,0.02656,0.94071,0.40489,0.39221,0.78524,0.08470,0.17047,0.83973,0.41530,0.29190,0.19891,1,0.99970,0.50707,0.37868,0.27568,0.27568,0.08862,0.92555,0.73473,0.98312,0.50787,0.47541,0.27703,0.08012
"196",".",".",".",".",".",".",2045,0000001,1,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99058,0.87112,0.02386,0.93841,0.33267,0.37417,0.76200,0.08366,0.17839,0.84340,0.39519,0.28233,0.18800,1,0.99949,0.50312,0.36573,0.26784,0.26784,0.15585,0.92595,0.73170,0.98124,0.52741,0.46245,0.26655,0.08134
"197",".",".",".",".",".",".",2055,0000001,1,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99072,0.87054,0.01851,0.93987,0.24796,0.39534,0.74697,0.08816,0.18304,0.84202,0.39578,0.29860,0.20233,1,0.99928,0.51409,0.36902,0.28547,0.28547,0.25511,0.92242,0.72850,0.98156,0.52023,0.46603,0.26513,0.08187
"198",".",".",".",".",".",".",2065,0000001,1,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99212,0.87400,0.01452,0.94167,0.19661,0.39123,0.73947,0.08772,0.18440,0.84907,0.40148,0.29613,0.19921,1,0.99953,0.52567,0.37580,0.28304,0.28304,0.34763,0.92140,0.72824,0.98228,0.54315,0.47200,0.26859,0.08135
"199",".",".","1.White",".",".",".",2015,0010001,2,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99846,0.87318,0.01328,0.96623,0.50854,0.43498,0.86323,0.09249,0.13463,0.82618,0.42360,0.32692,0.23993,1,0.99994,0.54373,0.43856,0.29813,0.29813,0.02926,0.92225,0.72607,0.99435,0.38064,0.51011,0.32425,0.09302
"200",".",".","1.White",".",".",".",2025,0010001,2,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99890,0.88702,0.00971,0.97480,0.48902,0.44760,0.86246,0.09052,0.13315,0.84208,0.43904,0.33922,0.23567,1,0.99978,0.58431,0.44650,0.31975,0.31975,0.06338,0.92425,0.73220,0.99444,0.48830,0.50428,0.32205,0.09193
"201",".",".","1.White",".",".",".",2035,0010001,2,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99854,0.91168,0.01109,0.97334,0.44226,0.40006,0.85032,0.08307,0.13201,0.87887,0.44061,0.30342,0.20234,1,1.00000,0.55822,0.42112,0.29395,0.29395,0.10509,0.92995,0.74017,0.99422,0.56700,0.51369,0.31634,0.09011
"202",".",".","1.White",".",".",".",2045,0010001,2,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99881,0.91754,0.01058,0.97036,0.36759,0.38086,0.83121,0.07987,0.13894,0.88731,0.42189,0.29304,0.19420,1,0.99984,0.55845,0.40708,0.28847,0.28847,0.18620,0.93145,0.73735,0.99473,0.58506,0.50262,0.30465,0.09366
"203",".",".","1.White",".",".",".",2055,0010001,2,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99870,0.91713,0.00810,0.97094,0.27397,0.41730,0.81619,0.08841,0.14331,0.88561,0.42288,0.31957,0.21788,1,0.99992,0.57429,0.41417,0.31514,0.31514,0.30291,0.92796,0.73234,0.99540,0.56357,0.49995,0.30470,0.09561
"204",".",".","1.White",".",".",".",2065,0010001,2,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99879,0.92051,0.00603,0.97152,0.21591,0.41102,0.80719,0.08572,0.14147,0.89385,0.42935,0.31462,0.21522,1,0.99992,0.58400,0.41992,0.30992,0.30992,0.40224,0.92633,0.73037,0.99559,0.59335,0.50576,0.30899,0.09349
"205",".",".","2.Black",".",".",".",2015,0010001,3,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99387,0.82279,0.07923,0.85368,0.47028,0.29498,0.64128,0.09749,0.22230,0.78488,0.28582,0.18951,0.15486,1,1.00000,0.37544,0.28157,0.16546,0.16546,0.00536,0.91517,0.73884,0.98147,0.22378,0.35930,0.16309,0.04129
"206",".",".","2.Black",".",".",".",2025,0010001,3,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99334,0.84322,0.06205,0.89104,0.45278,0.31326,0.65588,0.09897,0.22790,0.81023,0.33656,0.19825,0.15950,1,1.00000,0.38438,0.27421,0.18463,0.18463,0.02270,0.92101,0.73789,0.97882,0.35684,0.38136,0.17616,0.05206
"207",".",".","2.Black",".",".",".",2035,0010001,3,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99377,0.86735,0.05136,0.90850,0.39691,0.29172,0.65521,0.09774,0.22188,0.83743,0.34654,0.19597,0.14039,1,0.99975,0.37422,0.27673,0.18899,0.18899,0.04639,0.93093,0.74869,0.97706,0.44179,0.38493,0.18374,0.04736
"208",".",".","2.Black",".",".",".",2045,0010001,3,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99557,0.89128,0.04708,0.90521,0.30948,0.29639,0.61875,0.10260,0.21849,0.86701,0.33629,0.20224,0.13912,1,0.99979,0.37197,0.26515,0.19781,0.19781,0.08571,0.93308,0.73654,0.98037,0.46316,0.37217,0.17817,0.05151
"209",".",".","2.Black",".",".",".",2055,0010001,3,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99634,0.89742,0.03662,0.90790,0.21405,0.31275,0.60448,0.09925,0.21428,0.87746,0.33930,0.21827,0.14539,1,0.99963,0.39515,0.27653,0.21534,0.21534,0.16150,0.92346,0.73266,0.98568,0.47480,0.39716,0.18000,0.05328
"210",".",".","2.Black",".",".",".",2065,0010001,3,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99498,0.89729,0.03061,0.91067,0.16678,0.30947,0.60304,0.09619,0.20726,0.87805,0.34694,0.21930,0.13918,1,0.99967,0.41519,0.28287,0.21529,0.21529,0.23369,0.92673,0.73670,0.98745,0.51422,0.40231,0.18668,0.05888
"211",".",".","3.Hispanic",".",".",".",2015,0010001,4,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.93502,0.66687,0.11674,0.76197,0.31576,0.35828,0.54734,0.10498,0.25361,0.63173,0.30147,0.24437,0.20704,1,0.99914,0.32364,0.19355,0.20786,0.20786,0.00599,0.91752,0.72348,0.92291,0.17884,0.32408,0.14501,0.05093
"212",".",".","3.Hispanic",".",".",".",2025,0010001,4,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.94101,0.70955,0.07866,0.79581,0.29928,0.41222,0.58301,0.10829,0.24729,0.67560,0.32487,0.28885,0.23305,1,0.99892,0.36077,0.23578,0.24117,0.24117,0.01966,0.91218,0.71792,0.93589,0.25106,0.37416,0.15139,0.04552
"213",".",".","3.Hispanic",".",".",".",2035,0010001,4,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.96105,0.72396,0.06542,0.83664,0.27453,0.42087,0.62413,0.09567,0.23747,0.69446,0.35905,0.29628,0.22556,1,0.99887,0.38363,0.25903,0.24163,0.24163,0.04708,0.91095,0.71431,0.94328,0.31556,0.37625,0.17773,0.05540
"214",".",".","3.Hispanic",".",".",".",2045,0010001,4,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.96142,0.71112,0.04626,0.86543,0.25256,0.39602,0.63714,0.09313,0.22273,0.68973,0.34418,0.28722,0.20780,1,0.99804,0.40054,0.28224,0.22785,0.22785,0.10021,0.91064,0.71866,0.93987,0.39210,0.38833,0.19590,0.05591
"215",".",".","3.Hispanic",".",".",".",2055,0010001,4,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.96553,0.72233,0.02984,0.88404,0.20873,0.39501,0.65589,0.09615,0.21650,0.69688,0.35464,0.29347,0.21186,1,0.99724,0.42698,0.29836,0.24520,0.24520,0.18541,0.90698,0.71806,0.94083,0.43676,0.41081,0.20158,0.06556
"216",".",".","3.Hispanic",".",".",".",2065,0010001,4,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.97623,0.74669,0.01991,0.89868,0.17617,0.39852,0.66528,0.09778,0.21891,0.72417,0.36475,0.29626,0.20817,1,0.99844,0.45658,0.31815,0.25373,0.25373,0.28719,0.90962,0.72324,0.94923,0.45439,0.42656,0.21860,0.06849
"217",".",".","4.Other",".",".",".",2015,0010001,5,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.96175,0.70031,0.09988,0.85671,0.40816,0.42790,0.61824,0.06024,0.31967,0.66971,0.35690,0.32970,0.21092,1,0.99915,0.42925,0.32277,0.30694,0.30694,0.02175,0.88708,0.69823,0.95296,0.29244,0.42464,0.27114,0.07301
"218",".",".","4.Other",".",".",".",2025,0010001,5,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.96646,0.76988,0.07390,0.87003,0.36529,0.46381,0.65515,0.06446,0.32857,0.71797,0.38843,0.34912,0.23583,1,0.99948,0.47438,0.35280,0.32654,0.32654,0.04088,0.89942,0.71018,0.96384,0.37956,0.43713,0.23850,0.07704
"219",".",".","4.Other",".",".",".",2035,0010001,5,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.97640,0.79700,0.05625,0.89222,0.32693,0.41507,0.69554,0.05704,0.32221,0.76671,0.39577,0.32258,0.20265,1,0.99843,0.47840,0.37767,0.30646,0.30646,0.08221,0.90481,0.70262,0.96814,0.43978,0.45398,0.25025,0.08654
"220",".",".","4.Other",".",".",".",2045,0010001,5,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98118,0.82058,0.04392,0.89617,0.26789,0.39333,0.70734,0.06462,0.32718,0.79363,0.38550,0.30958,0.17221,1,0.99937,0.48997,0.37390,0.29797,0.29797,0.14460,0.90527,0.70858,0.96581,0.46519,0.44480,0.25467,0.08470
"221",".",".","4.Other",".",".",".",2055,0010001,5,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98397,0.84183,0.03600,0.90226,0.21098,0.37283,0.69548,0.05386,0.32449,0.81398,0.38807,0.28928,0.16369,1,0.99895,0.47872,0.35838,0.27903,0.27903,0.22701,0.91750,0.71965,0.97162,0.48056,0.46164,0.26511,0.06831
"222",".",".","4.Other",".",".",".",2065,0010001,5,8,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98548,0.85863,0.02859,0.90992,0.17336,0.37531,0.70615,0.06558,0.31904,0.83050,0.39914,0.29635,0.17132,1,0.99955,0.49875,0.37985,0.28795,0.28795,0.32743,0.91219,0.71568,0.97254,0.49399,0.47606,0.26186,0.07170
"223",".",".",".",".",".",".",2015,0000001,1,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98988,0.83922,0.03424,0.92957,0.48066,0.41345,0.79822,0.09264,0.16406,0.79509,0.39482,0.30553,0.22701,1,0.99983,0.49987,0.39323,0.27673,0.27673,0.02426,0.91937,0.72568,0.98393,0.34100,0.47276,0.28817,0.08283
"224",".",".",".",".",".",".",2025,0000001,1,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98955,0.85450,0.02717,0.93867,0.45545,0.43037,0.79548,0.09192,0.16828,0.81168,0.41184,0.31915,0.22740,1,0.99968,0.53048,0.39805,0.29679,0.29679,0.05262,0.92099,0.72979,0.98407,0.44009,0.47207,0.28168,0.08140
"225",".",".",".",".",".",".",2035,0000001,1,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99103,0.87156,0.02656,0.94071,0.40489,0.39221,0.78524,0.08470,0.17047,0.83973,0.41530,0.29190,0.19891,1,0.99970,0.50707,0.37868,0.27568,0.27568,0.08862,0.92555,0.73473,0.98312,0.50787,0.47541,0.27703,0.08012
"226",".",".",".",".",".",".",2045,0000001,1,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99058,0.87112,0.02386,0.93841,0.33267,0.37417,0.76200,0.08366,0.17839,0.84340,0.39519,0.28233,0.18800,1,0.99949,0.50312,0.36573,0.26784,0.26784,0.15585,0.92595,0.73170,0.98124,0.52741,0.46245,0.26655,0.08134
"227",".",".",".",".",".",".",2055,0000001,1,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99072,0.87054,0.01851,0.93987,0.24796,0.39534,0.74697,0.08816,0.18304,0.84202,0.39578,0.29860,0.20233,1,0.99928,0.51409,0.36902,0.28547,0.28547,0.25511,0.92242,0.72850,0.98156,0.52023,0.46603,0.26513,0.08187
"228",".",".",".",".",".",".",2065,0000001,1,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99212,0.87400,0.01452,0.94167,0.19661,0.39123,0.73947,0.08772,0.18440,0.84907,0.40148,0.29613,0.19921,1,0.99953,0.52567,0.37580,0.28304,0.28304,0.34763,0.92140,0.72824,0.98228,0.54315,0.47200,0.26859,0.08135
"229",".","1.High School Dropout",".",".",".",".",2015,0100001,2,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.96832,0.81465,0.12341,0.80044,0.32208,0.23566,0.63487,0.07353,0.24232,0.79700,0.32520,0.13125,0.13832,1,0.99948,0.21729,0.16535,0.12179,0.12179,0.00132,0.94804,0.75071,0.95481,0.20434,0.33338,0.13629,0.04599
"230",".","1.High School Dropout",".",".",".",".",2025,0100001,2,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.95606,0.77142,0.11009,0.79221,0.26365,0.30244,0.60173,0.07596,0.26061,0.75225,0.33949,0.18067,0.17460,1,0.99930,0.23934,0.17109,0.15659,0.15659,0.00421,0.94788,0.75832,0.94858,0.21971,0.33610,0.11990,0.03786
"231",".","1.High School Dropout",".",".",".",".",2035,0100001,2,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.96173,0.75022,0.10534,0.80110,0.21532,0.30679,0.59294,0.07695,0.26600,0.73361,0.34337,0.18608,0.17727,1,0.99874,0.23992,0.18210,0.15391,0.15391,0.02229,0.94113,0.74433,0.93755,0.25946,0.35157,0.13900,0.03932
"232",".","1.High School Dropout",".",".",".",".",2045,0100001,2,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.96029,0.73239,0.09549,0.80286,0.16756,0.26861,0.56781,0.07167,0.26286,0.72166,0.31943,0.16240,0.14989,1,0.99821,0.24221,0.18205,0.12766,0.12766,0.03812,0.94541,0.74390,0.92972,0.30633,0.33253,0.13162,0.05082
"233",".","1.High School Dropout",".",".",".",".",2055,0100001,2,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.96018,0.73661,0.07466,0.81943,0.12542,0.27533,0.55604,0.08083,0.26558,0.72029,0.31853,0.17241,0.16305,1,0.99622,0.25244,0.18833,0.14274,0.14274,0.08780,0.94167,0.73940,0.92654,0.33526,0.35019,0.13777,0.04838
"234",".","1.High School Dropout",".",".",".",".",2065,0100001,2,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.96299,0.72753,0.06263,0.82025,0.09516,0.27857,0.54900,0.07991,0.27003,0.71350,0.32330,0.17182,0.15901,1,0.99797,0.27349,0.20069,0.13928,0.13928,0.14193,0.94327,0.74461,0.92355,0.34831,0.35238,0.13298,0.05124
"235",".","2.High School Graduate",".",".",".",".",2015,0100001,3,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98871,0.86629,0.02822,0.92679,0.48198,0.33312,0.78128,0.09311,0.16442,0.83271,0.40091,0.22516,0.18339,1,0.99976,0.41877,0.33261,0.20902,0.20902,0.00725,0.93606,0.73943,0.98391,0.35530,0.44743,0.24541,0.07071
"236",".","2.High School Graduate",".",".",".",".",2025,0100001,3,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98918,0.87511,0.02622,0.93261,0.43038,0.35925,0.76755,0.09557,0.17650,0.84127,0.39903,0.24590,0.20013,1,0.99945,0.43854,0.33197,0.23206,0.23206,0.02164,0.92967,0.73443,0.98230,0.40768,0.44565,0.23072,0.06803
"237",".","2.High School Graduate",".",".",".",".",2035,0100001,3,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99007,0.89098,0.02860,0.93175,0.38122,0.32935,0.75133,0.08383,0.17127,0.86640,0.40657,0.22308,0.17717,1,0.99974,0.40308,0.30863,0.20980,0.20980,0.04624,0.93389,0.74208,0.98227,0.47713,0.44647,0.22272,0.06919
"238",".","2.High School Graduate",".",".",".",".",2045,0100001,3,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98959,0.88579,0.02676,0.92791,0.30473,0.33083,0.72153,0.09191,0.18399,0.86142,0.38889,0.23272,0.17846,1,0.99942,0.40863,0.30118,0.22025,0.22025,0.10314,0.93179,0.73656,0.98092,0.47634,0.42819,0.21554,0.06904
"239",".","2.High School Graduate",".",".",".",".",2055,0100001,3,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98911,0.88451,0.02325,0.92383,0.22657,0.34801,0.70089,0.09896,0.18741,0.86165,0.39119,0.24172,0.19158,1,0.99930,0.42511,0.30923,0.22797,0.22797,0.18046,0.93156,0.73635,0.98053,0.47099,0.43360,0.21522,0.07037
"240",".","2.High School Graduate",".",".",".",".",2065,0100001,3,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99066,0.88455,0.01751,0.92586,0.17923,0.34328,0.68788,0.09742,0.18901,0.86383,0.39480,0.24141,0.18726,1,0.99949,0.43874,0.31643,0.22915,0.22915,0.26622,0.93345,0.74115,0.98154,0.49748,0.44538,0.22491,0.07137
"241",".","3.Some College",".",".",".",".",2015,0100001,4,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99898,0.85744,0.01099,0.96837,0.51593,0.49093,0.84696,0.11828,0.14236,0.80917,0.40304,0.37626,0.26836,1,1.00000,0.57932,0.44966,0.34793,0.34793,0.02518,0.90713,0.71777,0.99295,0.34443,0.50589,0.30977,0.08396
"242",".","3.Some College",".",".",".",".",2025,0100001,4,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99903,0.89164,0.00869,0.97489,0.49483,0.48335,0.83760,0.11010,0.14552,0.84543,0.43225,0.36826,0.25251,1,1.00000,0.59319,0.43121,0.35114,0.35114,0.05158,0.91790,0.72599,0.99338,0.48366,0.49308,0.30018,0.08622
"243",".","3.Some College",".",".",".",".",2035,0100001,4,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99878,0.91565,0.00973,0.96983,0.44219,0.39975,0.81972,0.09355,0.15635,0.88500,0.42808,0.30511,0.19745,1,1.00000,0.53856,0.38782,0.29550,0.29550,0.07835,0.92493,0.73319,0.99511,0.57151,0.48989,0.27957,0.08419
"244",".","3.Some College",".",".",".",".",2045,0100001,4,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99864,0.91083,0.00974,0.96399,0.36096,0.38083,0.79294,0.09078,0.16697,0.88369,0.40128,0.28882,0.18746,1,0.99975,0.51820,0.37232,0.27699,0.27699,0.14244,0.92267,0.73178,0.99309,0.58798,0.47183,0.26306,0.07560
"245",".","3.Some College",".",".",".",".",2055,0100001,4,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99818,0.90468,0.00704,0.96078,0.25987,0.41372,0.76600,0.09314,0.17377,0.87675,0.39672,0.31730,0.20121,1,1.00000,0.52143,0.36867,0.30662,0.30662,0.24906,0.91998,0.72787,0.99320,0.55689,0.47359,0.25659,0.07893
"246",".","3.Some College",".",".",".",".",2065,0100001,4,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99861,0.89739,0.00635,0.95880,0.20464,0.41251,0.75231,0.09995,0.17671,0.87142,0.40697,0.31867,0.20256,1,1.00000,0.53751,0.38216,0.30736,0.30736,0.34245,0.91724,0.72103,0.99273,0.56937,0.46537,0.25843,0.07987
